公司名称,股票代码,顶格申购金额,发行价格,收盘价,网上中签率,一签获利,上市日期,inc,
世纪瑞尔,300150,250000,32.99,59.4,0.49969,12670,2010/12/22,6331.0723,
山东矿机,2526,530000,20,30.73,0.71,4765,2010/12/17,3383.15,
光正眼科,2524,180000,15.18,39.7,0.43954,12280,2010/12/17,5397.5512,
永辉超市,601933,800000,23.98,32.29,0.84749,9700,2010/12/15,8220.653,
天舟文化,300148,150000,21.88,34.4,0.44994,5345,2010/12/15,2404.9293,
香雪制药,300147,240000,33.99,39.1,0.52027,2535,2010/12/15,1318.88445,
汤臣倍健,300146,100000,110,146.78,0.84582,17940,2010/12/15,15174.0108,
浙江众成,2522,200000,30,38.3,0.51379,5180,2010/12/10,2661.4322,
齐峰新材,2521,250000,41.5,43.18,1.07036,555,2010/12/10,594.0498,
日发精机,2520,120000,35,46.02,0.41751,5170,2010/12/10,2158.5267,
天桥起重,2523,320000,19.5,22.2,0.49997,1255,2010/12/10,627.46235,
中金环境,300145,160000,37.8,41.92,0.64496,1245,2010/12/9,802.9752,
宋城演艺,300144,330000,53,64.49,0.93592,5605,2010/12/9,5245.8316,
盈康生命,300143,135000,36,47.2,0.4009,7445,2010/12/9,2984.7005,
恺英网络,2517,170000,20,23.99,0.77457,2135,2010/12/7,1653.70695,
旷达科技,2516,400000,20.1,23.25,0.81076,1195,2010/12/7,968.8582,
科士达,2518,230000,32.5,42.99,0.71546,6375,2010/12/7,4561.0575,
银河电子,2519,140000,36.8,51.92,0.62696,7065,2010/12/7,4429.4724,
辽港股份,601880,3990000,3.8,5.24,1.47084,940,2010/12/6,1382.5896,
金字火腿,2515,140000,34,62.38,0.57526,11335,2010/12/3,6520.5721,
宝馨科技,2514,130000,23,51.3,0.30139,11905,2010/12/3,3588.04795,
*ST蓝丰,2513,100000,43.2,61.99,0.6534,7265,2010/12/3,4746.951,
达华智能,2512,240000,26,43.02,0.35867,6535,2010/12/3,2343.90845,
力帆科技,601777,1600000,14.5,17.87,0.70787,2720,2010/11/25,1925.4064,
中顺洁柔,2511,320000,38,49.22,0.5865,6510,2010/11/25,3818.115,
天汽模,2510,400000,17.5,29.41,0.34072,5640,2010/11/25,1921.6608,
天茂退,2509,200000,20.19,40.7,0.56102,8470,2010/11/23,4751.8394,
老板电器,2508,320000,24,39.16,0.63865,5920,2010/11/23,3780.808,
涪陵榨菜,2507,300000,13.99,40.8,0.60173,9490,2010/11/23,5710.4177,
协鑫集成,2506,520000,36,47.64,0.56412,5085,2010/11/18,2868.5502,
鹏都农牧,2505,200000,24,28.99,0.423,1845,2010/11/18,780.435,
ST弘高,2504,215000,16,29.24,0.26287,7170,2010/11/18,1884.7779,
*ST鼎龙,2502,175000,29,36.97,0.83403,2845,2010/11/17,2372.81535,
*ST利源,2501,180000,35,44.6,0.72332,3190,2010/11/17,2307.3908,
搜于特,2503,160000,75,85.5,2.36146,4310,2010/11/17,10177.8926,
山西证券,2500,3200000,7.8,13.27,0.64969,2960,2010/11/15,1923.0824,
晓程科技,300139,100000,62.5,81.87,1.21094,12335,2010/11/12,14936.9449,
沃森生物,300142,200000,95,136.35,1.48128,23340,2010/11/12,34573.0752,
中环装备,300140,120000,39.98,50.57,0.79763,4320,2010/11/12,3445.7616,
和顺电气,300141,110000,31.68,61.4,0.63556,12195,2010/11/12,7750.6542,
*ST科林,2499,150000,25,60,0.46763,15545,2010/11/9,7269.30835,
汉缆股份,2498,400000,36,44.2,1.73807,5475,2010/11/9,9515.93325,
雅化集团,2497,320000,30.5,39.96,1.0745,4430,2010/11/9,4760.035,
*ST辉丰,2496,200000,48.69,63.11,1.33752,6275,2010/11/9,8392.938,
信维通信,300136,130000,31.75,51.87,0.64443,11060,2010/11/5,7127.3958,
先河环保,300137,240000,22,33.3,0.43943,6150,2010/11/5,2702.4945,
晨光生物,300138,180000,30,37.27,0.56726,3755,2010/11/5,2130.0613,
佳隆股份,2495,200000,32,33.81,0.8617,400,2010/11/2,344.68,
华斯股份,2494,220000,22,28.3,0.59581,3705,2010/11/2,2207.47605,
荣盛石化,2493,440000,53.8,63.25,1.83072,4805,2010/11/2,8796.6096,
恒基达鑫,2492,200000,16,20.42,0.42165,1970,2010/11/2,830.6505,
九州通,600998,1200000,13,18.98,0.63581,5450,2010/11/2,3465.1645,
中南传媒,601098,3100000,10.66,13.8,0.88094,3830,2010/10/28,3374.0002,
华策影视,300133,110000,68,107.8,1.35586,16340,2010/10/26,22154.7524,
青松股份,300132,130000,23,31.19,1.01699,4505,2010/10/26,4581.53995,
大富科技,300134,320000,49.5,52.87,2.50643,1225,2010/10/26,3070.37675,
宝利国际,300135,160000,36.46,40.61,1.47096,1940,2010/10/26,2853.6624,
山东墨龙,2490,560000,18,20.53,1.00034,1295,2010/10/21,1295.4403,
浙江永强,2489,400000,38,40.11,1.88213,1975,2010/10/21,3717.20675,
金固股份,2488,200000,22,25.4,0.67814,2315,2010/10/21,1569.8941,
通鼎互联,2491,530000,14.5,19.05,0.53462,2165,2010/10/21,1157.4523,
英唐智控,300131,95000,36,44.27,0.57656,3690,2010/10/19,2127.5064,
新国都,300130,120000,43.33,47.85,0.77423,1070,2010/10/19,828.4261,
泰胜风能,300129,240000,31,43.66,0.59151,6415,2010/10/19,3794.53665,
大金重工,2487,240000,38.6,47.6,0.89402,3560,2010/10/15,3182.7112,
嘉麟杰,2486,400000,10.9,15.03,0.55914,1660,2010/10/15,928.1724,
希努尔,2485,400000,26.6,27,1.31766,-95,2010/10/15,-125.1777,
聆达股份,300125,120000,55,73.49,0.70423,10540,2010/10/13,7422.5842,
兴业证券,601377,2100000,10,14.86,2.42849,5300,2010/10/13,12870.997,
锦富技术,300128,200000,35,37.32,0.63987,405,2010/10/13,259.14735,
银河磁体,300127,320000,18,25.97,0.36511,3330,2010/10/13,1215.8163,
锐奇股份,300126,160000,34,36.75,0.76262,2135,2010/10/13,1628.1937,
杭齿前进,601177,800000,8.29,18.06,0.66883,8230,2010/10/11,5504.4709,
广田集团,2482,320000,51.98,60.05,1.82523,5990,2010/9/29,10933.1277,
润邦股份,2483,400000,29,28.1,1.01414,-680,2010/9/29,-689.6152,
江海股份,2484,320000,20.5,23.99,0.57916,1235,2010/9/29,715.2626,
汇川技术,300124,200000,71.88,91.99,1.44833,9215,2010/9/28,13346.36095,
亚光科技,300123,170000,28.88,33.9,0.5222,2180,2010/9/28,1138.396,
智飞生物,300122,300000,37.98,38.55,0.56251,610,2010/9/28,343.1311,
宁波港,601018,10000000,3.7,3.57,1.71125,-220,2010/9/28,-376.475,
双塔食品,2481,120000,39.8,45.37,0.76409,935,2010/9/21,714.42415,
新筑股份,2480,280000,38,45.19,1.01824,3915,2010/9/21,3986.4096,
富春环保,2479,430000,25.8,27.69,0.60199,175,2010/9/21,105.34825,
常宝股份,2478,550000,16.78,17.77,0.67156,-55,2010/9/21,-36.9358,
瑞普生物,300119,140000,60,79.21,0.48279,6290,2010/9/17,3036.7491,
经纬辉开,300120,175000,21,26.71,0.32897,1700,2010/9/17,559.249,
阳谷华泰,300121,120000,20.8,30.39,0.29047,3500,2010/9/17,1016.645,
雏鹰退,2477,200000,35,58,0.83783,13405,2010/9/15,11231.11115,
宝莫股份,2476,200000,23,30.59,0.57514,4245,2010/9/15,2441.4693,
立讯精密,2475,350000,28.8,39.99,0.87774,6030,2010/9/15,5292.7722,
榕基软件,2474,200000,37,46.61,0.59617,5375,2010/9/15,3204.41375,
*ST圣莱,2473,160000,16,45.61,0.28738,12570,2010/9/10,3612.3666,
双环传动,2472,200000,28,45.03,0.42698,6600,2010/9/10,2818.068,
中超控股,2471,320000,14.8,32.8,0.34265,7545,2010/9/10,2585.29425,
申通快递,2468,300000,12.5,41.88,0.58764,14075,2010/9/8,8271.033,
二六三,2467,240000,26,41.49,0.7032,8975,2010/9/8,6311.22,
*ST金正,2470,800000,15,27.8,0.92034,5610,2010/9/8,5163.1074,
三维工程,2469,130000,33.93,61.2,0.69366,11700,2010/9/8,8115.822,
东方日升,300118,360000,42,57.62,0.82124,8150,2010/9/2,6693.106,
嘉寓股份,300117,220000,26,36.6,0.65736,5390,2010/9/2,3543.1704,
保力新,300116,160000,19.98,45.53,0.34311,14135,2010/9/2,4849.85985,
长盈精密,300115,170000,43,57.88,0.64018,7005,2010/9/2,4484.4609,
天齐锂业,2466,190000,30,83.05,0.40349,26240,2010/8/31,10587.5776,
海格通信,2465,680000,38,49.93,1.51172,6220,2010/8/31,9402.8984,
*ST众应,2464,280000,15.5,32.2,0.45814,8830,2010/8/31,4045.3762,
中航电测,300114,160000,25,39.29,0.34655,6785,2010/8/27,2351.34175,
顺网科技,300113,100000,42.98,70.18,0.67268,13625,2010/8/27,9165.265,
万讯自控,300112,120000,17.43,25.1,0.39892,3725,2010/8/27,1485.977,
向日葵,300111,400000,16.8,24.06,0.50029,4265,2010/8/27,2133.73685,
华仁药业,300110,400000,13.99,21.73,0.52663,4055,2010/8/25,2135.48465,
新开源,300109,70000,30,66,0.56029,15945,2010/8/25,8933.82405,
吉药控股,300108,100000,20.48,31.32,0.50138,4730,2010/8/25,2371.5274,
龙源技术,300105,175000,53,83.58,0.58149,14650,2010/8/20,8518.8285,
西部牧业,300106,240000,11.9,29.98,0.29011,8610,2010/8/20,2497.8471,
建新股份,300107,100000,38,55,0.72389,10105,2010/8/20,7314.90845,
嘉事堂,2462,300000,12,21.11,0.4543,5290,2010/8/18,2403.247,
珠江啤酒,2461,560000,5.8,16.08,0.47435,5360,2010/8/18,2542.516,
光大银行,601818,24000000,3.1,3.66,3.62522,580,2010/8/18,2102.6276,
沪电股份,2463,640000,16,20.22,0.96773,2175,2010/8/18,2104.81275,
际华集团,601718,5700000,3.5,6.17,1.95729,2450,2010/8/16,4795.3605,
乐视退,300104,200000,29.2,42.96,0.54465,7805,2010/8/12,4250.99325,
达刚控股,300103,130000,29.1,46.2,0.5239,7210,2010/8/12,3777.319,
乾照光电,300102,200000,45,79.68,0.82074,15295,2010/8/12,12553.2183,
益生股份,2458,210000,24,36.06,0.58705,4960,2010/8/10,2911.768,
晶澳科技,2459,340000,22.46,36.5,0.91216,6010,2010/8/10,5482.0816,
赣锋锂业,2460,200000,20.7,59.2,0.3494,19250,2010/8/10,6725.95,
双林股份,300100,180000,20.91,37.15,0.53736,8200,2010/8/6,4406.352,
精准信息,300099,80000,48.65,77.9,0.57824,14175,2010/8/6,8196.552,
振芯科技,300101,140000,32,69.91,0.38129,22040,2010/8/6,8403.6316,
青龙管业,2457,280000,25,32.3,0.59922,3945,2010/8/3,2363.9229,
欧菲光,2456,190000,30,46.3,0.3848,9430,2010/8/3,3628.664,
百川股份,2455,150000,20,32.99,0.36795,5955,2010/8/3,2191.14225,
郑煤机,601717,1100000,20,31.44,2.12519,11060,2010/8/3,23504.6014,
易联众,300096,150000,19.8,29.23,0.56303,5340,2010/7/28,3006.5802,
华伍股份,300095,155000,22.56,37,0.53092,6615,2010/7/28,3512.0358,
智云股份,300097,120000,19.38,29.55,0.42066,5175,2010/7/28,2176.9155,
高新兴,300098,130000,36,40.45,0.6966,1915,2010/7/28,1333.989,
华软科技,2453,240000,14.96,21.83,1.02937,3820,2010/7/20,3932.1934,
长高集团,2452,200000,25.88,30.1,1.6001,1660,2010/7/20,2656.166,
摩恩电气,2451,290000,10,16.52,0.60291,3195,2010/7/20,1926.29745,
松芝股份,2454,480000,18.2,22.35,2.63894,1955,2010/7/20,5159.1277,
国星光电,2449,400000,28,28.36,1.7684,510,2010/7/16,901.884,
中原内配,2448,180000,21.8,40,0.76646,6565,2010/7/16,5031.8099,
高德红外,2414,600000,26,25.47,2.35903,305,2010/7/16,719.50415,
康得退,2450,320000,14.2,20.05,0.94124,2105,2010/7/16,1981.3102,
农业银行,601288,100000000,2.68,2.7,9.2926,10,2010/7/15,92.926,
*ST晨鑫,2447,130000,28.98,42.3,0.70153,8015,2010/7/13,5622.76295,
盛路通信,2446,200000,17.82,20.95,0.61489,2005,2010/7/13,1232.85445,
*ST中南,2445,240000,18.8,20.15,1.38984,695,2010/7/13,965.9388,
巨星科技,2444,500000,29,27.45,2.09632,-615,2010/7/13,-1289.2368,
国联水产,300094,640000,14.38,14.29,0.81013,-290,2010/7/8,-234.9377,
金刚玻璃,300093,200000,16.2,22.12,0.51749,2290,2010/7/8,1185.0521,
科新机电,300092,180000,16,19.29,0.42882,1165,2010/7/8,499.5753,
众业达,2441,230000,39.9,38.68,0.57039,500,2010/7/6,285.195,
闰土股份,2440,590000,31.2,29.6,1.45238,-1050,2010/7/6,-1524.999,
龙星化工,2442,400000,12.5,15.11,0.4396,945,2010/7/6,415.422,
金洲管道,2443,260000,22,21.96,0.42987,70,2010/7/6,30.0909,
唐山港,601000,1600000,8.2,7.88,1.12852,-510,2010/7/5,-575.5452,
文化长城,300089,200000,20.5,23.08,0.36576,750,2010/6/25,274.32,
易成新能,300080,280000,43.4,41.99,1.66757,-1090,2010/6/25,-1817.6513,
盛运退,300090,200000,17,22.6,0.38542,2545,2010/6/25,980.8939,
金通灵,300091,150000,28.2,32.75,0.41359,1640,2010/6/25,678.2876,
江苏神通,2438,200000,22,30.37,0.75573,4225,2010/6/23,3192.95925,
誉衡药业,2437,280000,50,59.33,1.15285,5125,2010/6/23,5908.35625,
星网锐捷,2396,350000,23.2,31.03,0.72132,4015,2010/6/23,2896.0998,
启明星辰,2439,200000,25,32.08,0.51854,4845,2010/6/23,2512.3263,
兴森科技,2436,220000,36.5,36.93,2.08778,-645,2010/6/18,-1346.6181,
长江健康,2435,260000,15.5,17.85,2.02085,540,2010/6/18,1091.259,
万里扬,2434,340000,30,31.21,3.44796,-490,2010/6/18,-1689.5004,
太安堂,2433,200000,29.82,32.78,1.3902,185,2010/6/18,257.187,
九安医疗,2432,240000,19.38,26.61,0.48706,4725,2010/6/10,2301.3585,
棕榈股份,2431,240000,45,67.14,0.88578,12995,2010/6/10,11510.7111,
杭氧股份,2430,565000,18,24.26,1.10579,3715,2010/6/10,4108.00985,
兆驰股份,2429,440000,30,33.01,2.44503,1830,2010/6/10,4474.4049,
*ST胜利,2426,300000,13.99,18.2,0.90017,1780,2010/6/8,1602.3026,
凯撒文化,2425,200000,22,24.91,1.31282,1100,2010/6/8,1444.102,
ST尤夫,2427,360000,13.5,16.28,1.46571,1485,2010/6/8,2176.57935,
云南锗业,2428,200000,30,60.6,0.81678,13225,2010/6/8,10801.9155,
科伦药业,2422,480000,83.36,89.64,3.10005,3440,2010/6/3,10664.172,
贵州百灵,2424,200000,40,40.53,1.01629,1255,2010/6/3,1275.44395,
中粮资本,2423,630000,9,10.06,1.5984,155,2010/6/3,247.752,
达实智能,2421,160000,20.5,31.38,0.36539,6105,2010/6/3,2230.70595,
毅昌股份,2420,500000,13.8,14.76,1.679,165,2010/6/1,277.035,
天虹股份,2419,400000,40,37.06,2.35979,-1090,2010/6/1,-2572.1711,
*ST康盛,2418,280000,19.98,18.86,1.42716,-710,2010/6/1,-1013.2836,
深南股份,2417,240000,20,25.01,0.56199,1410,2010/6/1,792.4059,
雷科防务,2413,295000,18,20.86,0.55349,1055,2010/5/28,583.93195,
海康威视,2415,400000,68,81.93,1.5452,8700,2010/5/28,13443.24,
爱施德,2416,400000,45,43.9,1.52266,-480,2010/5/28,-730.8768,
长信科技,300088,250000,24,36.12,0.99388,4670,2010/5/26,4641.4196,
荃银高科,300087,100000,35.6,38.8,0.98895,1140,2010/5/26,1127.403,
康芝药业,300086,200000,60,56.63,1.47075,240,2010/5/26,352.98,
银之杰,300085,100000,28,30.92,1.10691,795,2010/5/26,879.99345,
汉森制药,2412,150000,35.8,43.17,0.37575,2445,2010/5/25,918.70875,
延安必康,2411,150000,25.8,39.3,0.55822,5220,2010/5/25,2913.9084,
广联达,2410,200000,58,56.69,0.67379,-570,2010/5/25,-384.0603,
雅克科技,2409,200000,30,32.65,0.44958,380,2010/5/25,170.8404,
恒信东方,300081,130000,38.78,39.28,1.06758,-1040,2010/5/20,-1110.2832,
海默科技,300084,120000,33,37.18,0.86606,580,2010/5/20,502.3148,
奥克股份,300082,200000,85,76.58,1.55014,-5840,2010/5/20,-9052.8176,
创世纪,300083,200000,36,33.96,1.25533,-1800,2010/5/20,-2259.594,
齐翔腾达,2408,500000,28.88,26.7,1.06101,-705,2010/5/18,-748.01205,
多氟多,2407,210000,39.39,37.41,0.74947,440,2010/5/18,329.7668,
远东传动,2406,370000,26.6,24.89,0.79921,-350,2010/5/18,-279.7235,
四维图新,2405,400000,25.6,28.77,0.6191,2190,2010/5/18,1355.829,
嘉欣丝绸,2404,200000,22,21.58,1.27185,-1235,2010/5/11,-1570.73475,
爱仕达,2403,400000,18.8,18.81,1.03639,-885,2010/5/11,-917.20515,
和而泰,2402,130000,35,47.13,0.7126,3900,2010/5/11,2779.14,
海普瑞,2399,300000,148,175.17,1.2475,16380,2010/5/6,20434.05,
垒知集团,2398,200000,28,28.95,0.43373,-405,2010/5/6,-175.66065,
中远海科,2401,100000,26.4,45,0.25578,8550,2010/5/6,2186.919,
省广集团,2400,160000,39.8,43.95,0.51885,490,2010/5/6,254.2365,
数码视讯,300079,220000,59.9,62.32,0.91436,-730,2010/4/30,-667.4828,
思创医惠,300078,130000,58,64.05,0.76349,2785,2010/4/30,2126.31965,
国民技术,300077,210000,87.5,157.31,1.0487,35270,2010/4/30,36987.649,
GQY视讯,300076,100000,65,68.26,0.80252,-645,2010/4/30,-517.6254,
梦洁股份,2397,120000,51,60.17,0.4116,1765,2010/4/29,726.474,
双象股份,2395,150000,25,35.1,0.26947,3405,2010/4/29,917.54535,
陕鼓动力,601369,800000,15.5,19.27,1.04365,5300,2010/4/28,5531.345,
数字政通,300075,100000,54,68,1.01315,8385,2010/4/27,8495.26275,
华平股份,300074,80000,72,102.61,1.02657,10640,2010/4/27,10922.7048,
当升科技,300073,150000,36,62.58,0.74562,13795,2010/4/27,10285.8279,
三聚环保,300072,200000,32,55.51,0.58061,10240,2010/4/27,5945.4464,
联发股份,2394,200000,45,62,0.97955,5790,2010/4/23,5671.5945,
力生制药,2393,365000,45,58.3,0.62582,4950,2010/4/23,3097.809,
北京利尔,2392,270000,42,51.45,0.62696,2475,2010/4/23,1551.726,
安诺其,300067,200000,21.2,28.85,0.65317,3975,2010/4/21,2596.35075,
南都电源,300068,490000,33,45.1,0.981,6665,2010/4/21,6538.365,
金利华电,300069,120000,23.9,35.16,0.57217,6085,2010/4/21,3481.65445,
碧水源,300070,200000,69,151.8,1.60569,41775,2010/4/21,67077.69975,
*ST嘉信,300071,100000,25,42.95,0.48063,9850,2010/4/21,4734.2055,
长青股份,2391,200000,51,74,0.483,10230,2010/4/16,4941.09,
信邦制药,2390,170000,33,52.62,0.28068,7570,2010/4/16,2124.7476,
航天彩虹,2389,120000,30,81.8,0.51246,21940,2010/4/13,11243.3724,
新亚制程,2388,200000,15,56.3,0.49304,14210,2010/4/13,7006.0984,
维信诺,2387,260000,27,57.94,0.93509,12985,2010/4/13,12142.14365,
东山精密,2384,320000,26,69.57,0.48163,20685,2010/4/9,9962.51655,
大北农,2385,480000,35,60.27,0.80687,15150,2010/4/9,12224.0805,
天原股份,2386,800000,15.36,29.49,0.61034,7115,2010/4/9,4342.5691,
双箭股份,2381,150000,32,58.37,0.34402,12025,2010/4/2,4136.8405,
合众思壮,2383,200000,37,91.5,0.39438,28045,2010/4/2,11060.3871,
蓝帆医疗,2382,160000,35,58.21,0.45366,10595,2010/4/2,4806.5277,
宏创控股,2379,150000,33,50,0.70385,10065,2010/3/31,7084.25025,
章源钨业,2378,340000,13,29.96,0.35156,9115,2010/3/31,3204.4694,
昊华能源,601101,800000,29.8,38.96,0.97272,12040,2010/3/31,11711.5488,
科远智慧,2380,130000,39,77.76,0.51807,19650,2010/3/31,10180.0755,
重庆水务,601158,2500000,6.98,12.1,1.50246,4930,2010/3/29,7407.1278,
三川智慧,300066,100000,49,86.5,0.41178,17350,2010/3/26,7144.383,
海兰信,300065,110000,32.8,57.76,0.37534,13550,2010/3/26,5085.857,
*ST金刚,300064,300000,21.32,29.08,0.44142,3500,2010/3/26,1544.97,
天龙集团,300063,120000,28.8,39.38,0.4217,4700,2010/3/26,1981.99,
国创高新,2377,200000,19.8,26.57,0.30721,3535,2010/3/23,1085.98735,
新北洋,2376,300000,22.58,36.52,0.27437,7720,2010/3/23,2118.1364,
亚厦股份,2375,400000,31.86,39.35,0.58662,4310,2010/3/23,2528.3322,
中能电气,300062,100000,24.18,35.2,0.65745,5340,2010/3/19,3510.783,
旗天科技,300061,120000,18,29.03,0.49034,5380,2010/3/19,2638.0292,
东方财富,300059,280000,40.58,58.35,0.83874,11205,2010/3/19,9398.0817,
千方科技,2373,140000,28,47.93,0.25917,9195,2010/3/18,2383.06815,
伟星新材,2372,500000,17.97,24.85,0.40878,3465,2010/3/18,1416.4227,
中锐股份,2374,100000,23.8,35.73,0.34036,6825,2010/3/18,2322.957,
北方华创,2371,130000,33,59,0.48113,13020,2010/3/16,6264.3126,
亚太药业,2370,200000,16,21.71,0.36646,3355,2010/3/16,1229.4733,
卓翼科技,2369,200000,22.58,30.4,0.51059,5065,2010/3/16,2586.13835,
太极股份,2368,200000,29,60.21,0.37033,12870,2010/3/12,4766.1471,
康力电梯,2367,200000,27.1,36.53,0.71938,3270,2010/3/12,2352.3726,
台海核电,2366,250000,15,27.82,0.27189,5230,2010/3/12,1421.9847,
永安药业,2365,180000,31,43.55,0.36999,6885,2010/3/5,2547.38115,
中恒电气,2364,130000,22.35,48.4,0.26416,11050,2010/3/5,2918.968,
隆基机械,2363,240000,18,26.38,0.3219,3590,2010/3/5,1155.621,
汉王科技,2362,200000,41.9,82.11,1.31303,22130,2010/3/3,29057.3539,
神剑股份,2361,150000,17,28.34,0.55843,5475,2010/3/3,3057.40425,
同德化工,2360,120000,23.98,38.89,0.62192,7165,2010/3/3,4456.0568,
万顺新材,300057,400000,18.38,20.99,0.8081,1285,2010/2/26,1038.4085,
万邦达,300055,150000,65.69,81.3,1.24465,9785,2010/2/26,12178.90025,
中创环保,300056,100000,21.59,37.96,0.68119,7780,2010/2/26,5299.6582,
华泰证券,601688,3000000,20,21.06,14.43461,1030,2010/2/26,14867.6483,
蓝色光标,300058,150000,33.86,39.98,0.71308,3805,2010/2/26,2713.2694,
滨化股份,601678,800000,19,22.14,2.48258,2640,2010/2/23,6554.0112,
ST三五,300051,100000,34,37.41,0.60319,2925,2010/2/11,1764.33075,
中青宝,300052,100000,30,34.5,1.23653,1695,2010/2/11,2095.91835,
欧比特,300053,200000,17,21.29,0.54139,1935,2010/2/11,1047.58965,
鼎龙股份,300054,120000,30.55,33.03,0.83111,1850,2010/2/11,1537.5535,
*ST北讯,2359,200000,16.98,18.07,0.32891,175,2010/2/10,57.55925,
ST森源,2358,170000,26,29.96,0.28224,2090,2010/2/10,589.8816,
富临运业,2357,165000,14.97,20,0.2546,2010,2010/2/10,511.746,
中国一重,601106,10000000,5.7,5.52,4.98391,-210,2010/2/9,-1046.6211,
*ST赫美,2356,150000,36.5,35.29,0.44288,-510,2010/2/9,-225.8688,
兴民智通,2355,400000,14.5,14.6,0.35592,25,2010/2/9,8.898,
*ST天娱,2354,185000,12.33,17.95,0.25354,2230,2010/2/9,565.3942,
漫步者,2351,200000,33.5,33.67,0.64422,155,2010/2/5,99.8541,
顺丰控股,2352,150000,32,32.24,0.38856,-280,2010/2/5,-108.7968,
杰瑞股份,2353,200000,59.5,67.18,0.89093,5990,2010/2/5,5336.6707,
北京科锐,2350,200000,24,33.7,0.61498,3650,2010/2/3,2244.677,
精华制药,2349,160000,19.8,25.15,0.56275,2410,2010/2/3,1356.2275,
高乐股份,2348,300000,21.98,21.57,0.85735,10,2010/2/3,8.5735,
中国西电,601179,7800000,7.9,7.79,2.07938,-60,2010/1/28,-124.7628,
泰尔股份,2347,200000,22.5,28,0.25452,2035,2010/1/28,517.9482,
柘中股份,2346,200000,19.9,21.4,0.35504,330,2010/1/28,117.1632,
潮宏基,2345,200000,33,37.81,0.39168,2680,2010/1/28,1049.7024,
巨力索具,2342,400000,24,25.98,0.42563,965,2010/1/26,410.73295,
慈文传媒,2343,200000,31,39.05,0.41934,3440,2010/1/26,1442.5296,
海宁皮城,2344,560000,20,21.96,0.52734,1265,2010/1/26,667.0851,
新纶科技,2341,150000,23,29.34,0.52319,2270,2010/1/22,1187.6413,
格林美,2340,180000,32,56.71,0.80932,12570,2010/1/22,10173.1524,
积成电子,2339,170000,25,34.09,0.51727,3465,2010/1/22,1792.34055,
正泰电器,601877,800000,23.98,28.83,1.245,3060,2010/1/21,3809.7,
星辉娱乐,300043,100000,43.98,50.02,0.91795,2475,2010/1/20,2271.92625,
*ST赛为,300044,160000,22,28.4,0.37278,4435,2010/1/20,1653.2793,
华力创通,300045,100000,30.7,38.99,0.66498,4670,2010/1/20,3105.4566,
